% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=1101558, Tue Mar 13 16:10:53 2018, <python>{}</python>
1 12 0.977233327903 1.00004666776 197.996231553 1.9799623155349389e+02 638018.272325 5521849.90136   
2 24 0.990320450902 1.17549131096 197.996231553 3.7266329649921169e+05 1022779.64273 2379555.19907   
3 36 0.992671279944 1.22908110995 197.996231553 2.5392604104591660e+03 599619.189334 4207889.44777   
4 48 1.04530906323 1.29946257587 59.8128069721 5.9812806972100418e+01 285931.871956 3031054.25031   
5 60 1.03408970141 1.39014778194 59.8128069721 1.0881768588276498e+02 348428.157437 4870590.60874   
6 72 0.995044605675 1.47584839508 55.0742245372 5.5074224537221028e+01 432505.328585 1333020.95579   
7 84 1.01132619293 1.51348894585 55.0742245372 8.6254119887960735e+02 218800.504072 1253392.46912   
8 96 1.01725621007 1.59277711532 55.0742245372 1.6971443559562422e+03 224238.662056 1726720.12876   
9 108 1.05486421939 1.61538187844 55.0742245372 2.4153710833371250e+02 314463.273375 2996993.29608   
10 120 1.08853588244 1.6880224235 55.0742245372 1.4121724136472997e+03 523093.15325 4532810.73778   
11 132 1.0940059114 1.75081109106 55.0742245372 1.9568836153262495e+04 724641.357399 2526920.12369   
12 144 1.11557379654 1.79264473523 55.0742245372 1.4351269640922681e+02 315153.268361 3004374.07271   
13 156 1.11267597016 1.82298946168 55.0742245372 1.3688693896701578e+04 441531.624091 3403127.9997   
14 168 1.03259953932 1.88243233614 55.0742245372 5.8758837140942444e+04 494188.733572 1401516.62861   
15 180 1.01173242712 1.89558435862 55.0742245372 4.0693810620543145e+03 683557.772321 2244181.01063   
16 192 0.96330184895 1.96606655455 55.0742245372 2.6442179948067837e+02 178395.653877 3052079.29176   
17 204 0.918654167692 2.02055523307 55.0742245372 6.4467877472115651e+03 197964.079778 1201422.47384   
18 216 0.899944246939 2.04265711746 55.0742245372 5.5498573461827630e+02 539555.661905 1447169.58692   
19 228 0.88776578661 2.06475270495 55.0742245372 3.6255513795917403e+04 355064.249365 2249127.15293   
20 240 0.861067532044 2.12594978925 55.0742245372 3.1209480583892764e+03 580473.956401 1280079.5441   
21 252 0.85150551526 2.15754718657 55.0742245372 7.5438473324104302e+02 275992.933143 714717.418334   
22 264 0.847580074612 2.17900871788 55.0742245372 2.1517470706129046e+02 90120.6337101 759250.184903   
23 276 0.870641472411 2.21999245181 55.0742245372 1.0755773211526916e+02 25656.3280983 589566.790469   
24 288 0.835083663836 2.23477970666 55.0742245372 1.3047223421843508e+04 380131.034395 1402775.72483   
25 300 0.81875941484 2.28343028188 55.0742245372 1.4171031967301209e+02 71194.5088535 327050.386839   
26 312 0.80631936164 2.31812427005 55.0742245372 1.7204919312649240e+03 46295.3235468 152127.089966   
27 324 0.800537524509 2.35950381903 55.0742245372 5.2787738521048796e+03 161524.535362 1273123.268   
28 336 0.828115536346 2.40961412241 55.0742245372 5.4513597364015668e+03 215160.714194 1865444.8794   
29 348 0.802031986708 2.55651787699 55.0742245372 1.2607349396262111e+03 71466.296163 237570.307788   
30 360 0.754659474121 2.61440391206 55.0742245372 6.7023346002244310e+01 78618.6144462 748754.973972   
31 372 0.683003002274 2.69415090799 55.0742245372 1.4445628929516164e+02 14461.7818057 781097.31276   
32 384 0.6723370317 2.75319612402 55.0742245372 9.3488403571867650e+01 85705.8747287 823153.857726   
33 396 0.663500972496 2.88829730953 55.0742245372 1.0948706854093317e+02 82596.2716624 634481.560394   
34 408 0.671963221401 2.98119083303 55.0742245372 7.6567966822060228e+01 36640.9280542 165315.31821   
35 420 0.664480743319 3.08448644659 55.0742245372 1.5729852496287401e+02 38599.6293231 494294.005182   
36 432 0.638586358855 3.16628418332 55.0742245372 1.3370029575905480e+03 135361.376778 312425.550262   
37 444 0.607513132829 3.23312508383 55.0742245372 7.8841458207452021e+01 46448.1626125 270272.925059   
38 456 0.578860686173 3.35052366064 55.0742245372 1.2489868946044223e+03 21879.0473189 149245.018088   
39 468 0.577884576767 3.39916378523 55.0742245372 1.5411918059832608e+03 21139.5913466 134302.83507   
40 480 0.586162064717 3.49100796618 55.0742245372 6.4793782305183026e+02 31855.0547358 257754.055459   
41 492 0.569332114115 3.58667108215 55.0742245372 9.5307675838607864e+01 2731.63481537 179591.758008   
42 504 0.564094820839 3.66545675456 55.0742245372 8.2952979967616432e+02 31960.6790915 89648.6781157   
43 516 0.561282575903 3.7818976104 55.0742245372 1.0860958808390274e+02 27807.7820271 115976.427559   
44 528 0.529825930278 3.89831624296 55.0742245372 2.3339463870054929e+03 13749.5171788 217716.21642   
