% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1522229849, Wed Mar 28 11:38:37 2018
1 6 0.07955147788456249 0.07955147788456249 0.07955147788456249 0.07955147788456249 1 1
2 12 0.33548091335066416 0.33548091335066416 0.33548091335066416 0.33548091335066416 1 1
3 18 0.20445081266184406 0.20445081266184406 0.20445081266184406 0.20445081266184406 1 1
4 24 0.09741634728536194 0.09741634728536194 0.09741634728536194 0.09741634728536194 1 1
5 30 0.2244713345456722 0.2244713345456722 0.2244713345456722 0.2244713345456722 1 1
6 36 0.2862864687848083 0.2862864687848083 0.2862864687848083 0.2862864687848083 1 1
7 42 0.17141309619017014 0.17141309619017014 0.17141309619017014 0.17141309619017014 1 1
8 48 0.23769389096657687 0.23769389096657687 0.23769389096657687 0.23769389096657687 1 1
9 54 0.2717849521812208 0.2717849521812208 0.2717849521812208 0.2717849521812208 1 1
10 60 0.2886173345513432 0.2886173345513432 0.2886173345513432 0.2886173345513432 1 1
11 66 0.06281499762836115 0.06281499762836115 0.06281499762836115 0.06281499762836115 1 1
12 72 0.09862860078581223 0.09862860078581223 0.09862860078581223 0.09862860078581223 1 1
13 78 0.06079127706194141 0.06079127706194141 0.06079127706194141 0.06079127706194141 1 1
14 84 0.016860792370860633 0.016860792370860633 0.016860792370860633 0.016860792370860633 1 1
15 90 0.19754172584738555 0.19754172584738555 0.19754172584738555 0.19754172584738555 1 1
16 96 0.39963757060742167 0.39963757060742167 0.39963757060742167 0.39963757060742167 1 1
17 102 0.45807695587713515 0.45807695587713515 0.45807695587713515 0.45807695587713515 1 1
18 108 0.39390710366447174 0.39390710366447174 0.39390710366447174 0.39390710366447174 1 1
19 114 0.39697527912534364 0.39697527912534364 0.39697527912534364 0.39697527912534364 1 1
20 120 0.4252805571728602 0.4252805571728602 0.4252805571728602 0.4252805571728602 1 1
21 126 0.1627548570823135 0.1627548570823135 0.1627548570823135 0.1627548570823135 1 1
22 132 0.21838920699972386 0.21838920699972386 0.21838920699972386 0.21838920699972386 1 1
23 138 0.2971861506990741 0.2971861506990741 0.2971861506990741 0.2971861506990741 1 1
24 144 0.29887189732207736 0.29887189732207736 0.29887189732207736 0.29887189732207736 1 1
25 150 0.19794651348097866 0.19794651348097866 0.19794651348097866 0.19794651348097866 1 1
26 156 0.30392230552387955 0.30392230552387955 0.30392230552387955 0.30392230552387955 1 1
27 162 0.2949092451720834 0.2949092451720834 0.2949092451720834 0.2949092451720834 1 1
28 168 0.2640046933195455 0.2640046933195455 0.2640046933195455 0.2640046933195455 1 1
29 174 0.21965071542447118 0.21965071542447118 0.21965071542447118 0.21965071542447118 1 1
30 180 0.09341575061176183 0.09341575061176183 0.09341575061176183 0.09341575061176183 1 1
31 186 0.05917445246493841 0.05917445246493841 0.05917445246493841 0.05917445246493841 1 1
32 192 0.07162792236764666 0.07162792236764666 0.07162792236764666 0.07162792236764666 1 1
33 198 0.01725402354137736 0.01725402354137736 0.01725402354137736 0.01725402354137736 1 1
34 204 0.13097602641479805 0.13097602641479805 0.13097602641479805 0.13097602641479805 1 1
35 210 0.19146545341184995 0.19146545341184995 0.19146545341184995 0.19146545341184995 1 1
36 216 0.10451206556517999 0.10451206556517999 0.10451206556517999 0.10451206556517999 1 1
37 222 0.21747007547408334 0.21747007547408334 0.21747007547408334 0.21747007547408334 1 1
38 228 0.31010175461836986 0.31010175461836986 0.31010175461836986 0.31010175461836986 1 1
39 234 0.23097564567832035 0.23097564567832035 0.23097564567832035 0.23097564567832035 1 1
40 240 0.09524768248007176 0.09524768248007176 0.09524768248007176 0.09524768248007176 1 1
41 246 -0.06249442712314703 -0.06249442712314703 -0.06249442712314703 -0.06249442712314703 1 1
42 252 -0.06588576207089046 -0.06588576207089046 -0.06588576207089046 -0.06588576207089046 1 1
43 258 0.02617703612170617 0.02617703612170617 0.02617703612170617 0.02617703612170617 1 1
44 264 0.10139452845312884 0.10139452845312884 0.10139452845312884 0.10139452845312884 1 1
45 270 0.22042163484395913 0.22042163484395913 0.22042163484395913 0.22042163484395913 1 1
46 276 0.247762398862932 0.247762398862932 0.247762398862932 0.247762398862932 1 1
47 282 -0.03471180421107729 -0.03471180421107729 -0.03471180421107729 -0.03471180421107729 1 1
48 288 -0.06856054273072017 -0.06856054273072017 -0.06856054273072017 -0.06856054273072017 1 1
49 294 -0.17498638322731488 -0.17498638322731488 -0.17498638322731488 -0.17498638322731488 1 1
50 300 -0.16901529681098426 -0.16901529681098426 -0.16901529681098426 -0.16901529681098426 1 1
51 306 -0.23913474826805783 -0.23913474826805783 -0.23913474826805783 -0.23913474826805783 1 1
52 312 -0.3991630890727637 -0.3991630890727637 -0.3991630890727637 -0.3991630890727637 1 1
53 318 -0.23999553250300754 -0.23999553250300754 -0.23999553250300754 -0.23999553250300754 1 1
54 324 -0.2976952126897501 -0.2976952126897501 -0.2976952126897501 -0.2976952126897501 1 1
55 330 -0.3627654557541757 -0.3627654557541757 -0.3627654557541757 -0.3627654557541757 1 1
56 336 -0.27684983413145003 -0.27684983413145003 -0.27684983413145003 -0.27684983413145003 1 1
57 342 -0.05862606328340366 -0.05862606328340366 -0.05862606328340366 -0.05862606328340366 1 1
58 348 0.0790179701082323 0.0790179701082323 0.0790179701082323 0.0790179701082323 1 1
59 354 0.192154231302538 0.192154231302538 0.192154231302538 0.192154231302538 1 1
60 360 0.12334654137649789 0.12334654137649789 0.12334654137649789 0.12334654137649789 1 1
61 366 0.11321428886947969 0.11321428886947969 0.11321428886947969 0.11321428886947969 1 1
62 372 0.19833981717972043 0.19833981717972043 0.19833981717972043 0.19833981717972043 1 1
63 378 0.2803208464221416 0.2803208464221416 0.2803208464221416 0.2803208464221416 1 1
64 384 0.3750013931936854 0.3750013931936854 0.3750013931936854 0.3750013931936854 1 1
65 390 0.2506749737931817 0.2506749737931817 0.2506749737931817 0.2506749737931817 1 1
66 396 0.06192235627177792 0.06192235627177792 0.06192235627177792 0.06192235627177792 1 1
67 402 0.2346392228510291 0.2346392228510291 0.2346392228510291 0.2346392228510291 1 1
68 408 0.07610164158168327 0.07610164158168327 0.07610164158168327 0.07610164158168327 1 1
69 414 -0.13443882473696855 -0.13443882473696855 -0.13443882473696855 -0.13443882473696855 1 1
70 420 0.07598614603911341 0.07598614603911341 0.07598614603911341 0.07598614603911341 1 1
71 426 0.09116664737098454 0.09116664737098454 0.09116664737098454 0.09116664737098454 1 1
72 432 0.04875560913326802 0.04875560913326802 0.04875560913326802 0.04875560913326802 1 1
73 438 -0.11577410121840502 -0.11577410121840502 -0.11577410121840502 -0.11577410121840502 1 1
74 444 -0.3314492264908682 -0.3314492264908682 -0.3314492264908682 -0.3314492264908682 1 1
