% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=1522229849, Wed Mar 28 11:38:37 2018, <python>{}</python>
1 6 0.8069537576638799 0 0 0.7225094146633623 0.7242304878520541
2 12 0.946328823691896 0 0 0.9181928942984292 0.8809505566315077
3 18 0.8644694082225531 0 0 0.7057544667378572 0.7553253859312705
4 24 0.7115870452648999 0 0 0.5349999495377472 0.5143482189837263
5 30 0.6832045494923578 0 0 0.5068227098414249 0.45849049844612744
6 36 0.4955766942881754 0 0 0.3329119368589789 0.2892549197971362
7 42 0.40107119503550387 0 0 0.236237466514953 0.20926903467655514
8 48 0.3092623047716345 0 0 0.1746692748339346 0.13081885155815137
9 54 0.24971570281810337 0 0 0.13511847428909404 0.08776708309485505
10 60 0.21814623747871767 0 0 0.10413885366725614 0.07681741185637093
11 66 0.18419295815343037 0 0 0.07942873327211222 0.05483801620965679
12 72 0.14617376219643644 0 0 0.051761894597187254 0.04106360600976833
13 78 0.11887021314048543 0 0 0.03676090816273391 0.03059674256621173
14 84 0.09820907308442928 0 0 0.029995607677596542 0.020196939137613303
15 90 0.0727558334241599 0 0 0.018985262996776196 0.013616829307678477
16 96 0.06987443159583041 0 0 0.019515126430262878 0.011103482592697958
17 102 0.061999839346439406 0 0 0.015386905942905831 0.009457720118056198
18 108 0.05738740938434216 0 0 0.012006464742325713 0.008569437026157221
19 114 0.08671754433520495 0 0 0.017699244122149207 0.014107030669433184
20 120 0.07555408679318117 0 0 0.014292209261964707 0.010334502156479554
21 126 0.06944817670432271 0 0 0.011870186490378987 0.008951513075341042
22 132 0.06270173609247753 0 0 0.009219867020167515 0.008314743926843695
23 138 0.05802146248009145 0 0 0.007599527292405032 0.007867177916121165
24 144 0.0526125638483157 0 0 0.006430725162999277 0.006447622089886563
25 150 0.0396932328411347 0 0 0.004066523298627716 0.004411814203399086
26 156 0.03585072795886598 0 0 0.003348922740736736 0.0037801040469058154
27 162 0.04196831940164783 0 0 0.0048614049699454535 0.003665787516811869
28 168 0.03628367141750944 0 0 0.0037540748064413803 0.0027942290606795413
