% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=1522229849, Wed Mar 28 11:38:37 2018
1 6 0.8069537576638799 1.0000250003125026 1.0 1.0 1.0000250003125026
2 12 0.946328823691896 0.9314100314890459 0.8600100705262689 0.8600100705262689 0.9314100314890459
3 18 0.8644694082225531 1.099695241166842 0.7737515859332407 0.7737515859332407 1.099695241166842
4 24 0.7115870452648999 0.9320144752128692 0.7491932464090616 0.7491932464090616 0.9320144752128692
5 30 0.6832045494923578 0.7752205247206321 0.6976845362986371 0.6976845362986371 0.7752205247206321
6 36 0.4955766942881754 0.7891468905050455 0.6147524899323104 0.6147524899323104 0.7891468905050455
7 42 0.40107119503550387 0.7218759422375935 0.5204231659769561 0.5204231659769561 0.7218759422375935
8 48 0.3092623047716345 0.6116944959842492 0.4949944169696018 0.4949944169696018 0.6116944959842492
9 54 0.24971570281810337 0.5823421600792845 0.39849783278790235 0.39849783278790235 0.5823421600792845
10 60 0.21814623747871767 0.5543589030339493 0.3301416600861451 0.3301416600861451 0.5543589030339493
11 66 0.18419295815343037 0.4970175211974012 0.323831383030999 0.323831383030999 0.4970175211974012
12 72 0.14617376219643644 0.4319946067212466 0.2966036586796445 0.2966036586796445 0.4319946067212466
13 78 0.11887021314048543 0.3569056799991938 0.2773653950956437 0.2773653950956437 0.3569056799991938
14 84 0.09820907308442928 0.31050518925177084 0.25588363265760256 0.25588363265760256 0.31050518925177084
15 90 0.0727558334241599 0.3054620240040089 0.2055990158024487 0.2055990158024487 0.3054620240040089
16 96 0.06987443159583041 0.26589720890570306 0.1800527461178309 0.1800527461178309 0.26589720890570306
17 102 0.061999839346439406 0.2888093653982308 0.1408631143252266 0.1408631143252266 0.2888093653982308
18 108 0.05738740938434216 0.26129304248400725 0.12879168205931915 0.12879168205931915 0.26129304248400725
19 114 0.08671754433520495 0.2221867005912785 0.12924169771805954 0.12924169771805954 0.2221867005912785
20 120 0.07555408679318117 0.22197787889855095 0.13728674534043828 0.13728674534043828 0.22197787889855095
21 126 0.06944817670432271 0.20291308589952392 0.11540937117261363 0.11540937117261363 0.20291308589952392
22 132 0.06270173609247753 0.17367514908647214 0.12515984459196494 0.12515984459196494 0.17367514908647214
23 138 0.05802146248009145 0.15593529605345122 0.12202765640334369 0.12202765640334369 0.15593529605345122
24 144 0.0526125638483157 0.15193279638919874 0.11160868313925863 0.11160868313925863 0.15193279638919874
25 150 0.0396932328411347 0.13948450245336158 0.10247937829117253 0.10247937829117253 0.13948450245336158
26 156 0.03585072795886598 0.11774018704525485 0.09479887728585326 0.09479887728585326 0.11774018704525485
27 162 0.04196831940164783 0.11465288197934174 0.08184321201824427 0.08184321201824427 0.11465288197934174
28 168 0.03628367141750944 0.12116294488572046 0.07979180457046291 0.07979180457046291 0.12116294488572046
29 174 0.027680525417420478 0.10723575067728197 0.07166626089918926 0.07166626089918926 0.10723575067728197
30 180 0.023710012713448508 0.09535586833206101 0.061539374096491004 0.061539374096491004 0.09535586833206101
31 186 0.018258943616084676 0.09067779820277605 0.052347621188037916 0.052347621188037916 0.09067779820277605
32 192 0.014803590098294045 0.07754793631512812 0.04836434811799609 0.04836434811799609 0.07754793631512812
33 198 0.01255185029724309 0.07055686512314369 0.04284824257574669 0.04284824257574669 0.07055686512314369
34 204 0.013106355671286856 0.062470221468930255 0.040055110574053705 0.040055110574053705 0.062470221468930255
35 210 0.010598032657126763 0.05740712643776462 0.04336448993983953 0.04336448993983953 0.05740712643776462
36 216 0.010102205779650382 0.05651542555503526 0.03464100945957035 0.03464100945957035 0.05651542555503526
37 222 0.008455856849945311 0.04636340190487349 0.03595960368951706 0.03595960368951706 0.04636340190487349
38 228 0.007017422321483797 0.04076956644120595 0.03242965797394247 0.03242965797394247 0.04076956644120595
39 234 0.005439791909304139 0.039114107688237094 0.027921457653377894 0.027921457653377894 0.039114107688237094
40 240 0.00536668683092286 0.03371949804324269 0.0249641707281489 0.0249641707281489 0.03371949804324269
41 246 0.004137002109041021 0.034381262818238355 0.021321948893664535 0.021321948893664535 0.034381262818238355
42 252 0.0033787564941028334 0.03172309431395426 0.018248950942414334 0.018248950942414334 0.03172309431395426
43 258 0.0029242868351841795 0.029942973973612105 0.01542129645206523 0.01542129645206523 0.029942973973612105
44 264 0.0022722792838291398 0.025294881709985985 0.015064871289715702 0.015064871289715702 0.025294881709985985
45 270 0.002196372472157812 0.02272931900024891 0.012972547009575326 0.012972547009575326 0.02272931900024891
46 276 0.0020007536466129863 0.02079596633044564 0.012697321002957425 0.012697321002957425 0.02079596633044564
47 282 0.0020525496964107193 0.018868288318220437 0.011782968120853011 0.011782968120853011 0.018868288318220437
48 288 0.0017802206352104028 0.016997576001420708 0.01263288292096601 0.01263288292096601 0.016997576001420708
49 294 0.0012929800592767096 0.015318549832293214 0.01233965783320124 0.01233965783320124 0.015318549832293214
50 300 0.0010295111944135442 0.013083538938700947 0.010870471661977238 0.010870471661977238 0.013083538938700947
51 306 0.0007951372384125427 0.011570171534317704 0.00972291564001924 0.00972291564001924 0.011570171534317704
52 312 0.0005747661937559741 0.010529104332994275 0.008235073698191778 0.008235073698191778 0.010529104332994275
53 318 0.0005996628316649393 0.01001184515267745 0.006543201473774943 0.006543201473774943 0.01001184515267745
54 324 0.0004528045926778381 0.009697829619483653 0.006156801935519913 0.006156801935519913 0.009697829619483653
