% # columns="iter, evals, sigma, 0, fitness, xbest" seed=1522229849, Wed Mar 28 11:38:37 2018, <python>{}</python>
1 6 0.8069537576638799 0 1.7056777153426836 1.7775739899126788 0.7130639544331201
2 12 0.946328823691896 0 0.09108673860177817 2.226524596137115 1.8005674401039413
3 18 0.8644694082225531 0 0.11574071990413495 1.7126765802115216 2.18217017413723
4 24 0.7115870452648999 0 0.008126660156569335 1.9126115191688842 1.9778660086157278
5 30 0.6832045494923578 0 0.18102405709736116 2.425140949579629 1.9832898208300291
6 36 0.4955766942881754 0 0.004943640384476113 1.9827154355716536 1.9318466125786953
7 42 0.40107119503550387 0 0.0034248931059733256 1.946966531258729 2.024745591511256
8 48 0.3092623047716345 0 0.0007640162436897755 1.9785629526324342 2.017449047075715
9 54 0.24971570281810337 0 0.005787636337137182 2.0746617048045386 2.014603635602723
10 60 0.21814623747871767 0 0.012310980883843053 2.0825027882325124 1.9258092268694802
11 66 0.18419295815343037 0 0.0001492609310191196 1.9952874411917108 2.011271766520716
12 72 0.14617376219643644 0 8.004980264491031e-05 1.9956067039149035 2.007794148584264
13 78 0.11887021314048543 0 0.00048034708883971944 1.9911545549866023 2.0200525607181397
14 84 0.09820907308442928 0 0.0012295303163106857 2.0263036157165213 2.023187283509464
15 90 0.0727558334241599 0 0.0005490676482538625 2.0077187535729166 2.0221243868058405
16 96 0.06987443159583041 0 0.00020911875005891043 1.9948097209312832 2.013497398017683
17 102 0.061999839346439406 0 7.870474481739519e-05 2.0011159220015524 2.0088011057773354
18 108 0.05738740938434216 0 3.214950879309722e-05 1.9947538648206349 2.002151179786286
19 114 0.08671754433520495 0 0.00014165784627498079 1.9977941887349129 1.9883041783983426
20 120 0.07555408679318117 0 2.535968192033316e-05 1.9968387607138378 1.9960800193755635
21 126 0.06944817670432271 0 2.2640801316717953e-05 1.995553179342651 2.0016930999256077
22 132 0.06270173609247753 0 0.00012937649434984925 1.9974994922729388 2.0110961234427505
23 138 0.05802146248009145 0 4.048404054823444e-05 1.9944728063072967 1.996848148094917
24 144 0.0526125638483157 0 4.966743437415917e-05 1.9942374955454711 1.9959427870667545
25 150 0.0396932328411347 0 1.093322022143245e-05 1.9968790887045966 1.9989076937665398
26 156 0.03585072795886598 0 2.1349926407905495e-05 1.9955022801845657 2.0010585097400377
27 162 0.04196831940164783 0 1.904368399277715e-06 1.9996863446194721 2.0013438707904943
28 168 0.03628367141750944 0 2.3729235967963137e-06 1.9989186570463695 1.9989029033709695
29 174 0.027680525417420478 0 5.745503650647783e-08 1.9997603024034318 1.9999996858250135
30 180 0.023710012713448508 0 1.2728299187346095e-06 2.000730788228085 2.000859522241962
31 186 0.018258943616084676 0 1.3418163653005645e-06 2.0009419006360556 1.9993257303528271
32 192 0.014803590098294045 0 2.2270577309644535e-07 1.9998826795372775 1.999542898608487
33 198 0.01255185029724309 0 2.299915383660523e-08 2.0000132110430635 1.9998489218011168
34 204 0.013106355671286856 0 1.7306112130580643e-07 1.9999918395803626 2.0004159261098526
35 210 0.010598032657126763 0 5.552707835448193e-08 1.9998512697334585 1.9998172258602291
36 216 0.010102205779650382 0 1.0956923242653862e-07 1.999739367541876 2.0002040587028254
37 222 0.008455856849945311 0 3.372526566653523e-08 1.9998728383355302 2.00013249594996
38 228 0.007017422321483797 0 4.265669979162307e-08 1.9997981730160135 1.999956152898311
39 234 0.005439791909304139 0 3.816219415223718e-09 1.9999601637037314 1.9999527846538208
40 240 0.00536668683092286 0 7.339501386669472e-09 2.0000786988459236 1.999966147481084
41 246 0.004137002109041021 0 1.923902505398149e-10 2.000003147413162 1.9999864913345986
42 252 0.0033787564941028334 0 6.081154148941558e-10 2.0000095142324246 2.000022750709797
43 258 0.0029242868351841795 0 3.911915656059416e-09 1.9999374586561116 2.0000007042447683
44 264 0.0022722792838291398 0 2.169784651168947e-09 1.9999574618520284 1.999981018677119
45 270 0.002196372472157812 0 5.1119451594513906e-11 1.9999931077284432 1.9999980984100385
46 276 0.0020007536466129863 0 9.304157074349855e-11 2.00000594209275 1.999992401769647
47 282 0.0020525496964107193 0 1.2355080644521192e-09 1.9999875296265448 2.0000328633207443
48 288 0.0017802206352104028 0 7.602855673153336e-11 2.000000304283871 1.9999912858753706
49 294 0.0012929800592767096 0 5.324467673573433e-12 2.0000018094543344 1.9999985680982277
50 300 0.0010295111944135442 0 7.220086649735193e-12 1.9999984349620568 1.9999978157969678
51 306 0.0007951372384125427 0 1.3487769918992844e-11 1.999996642928644 2.000001489242032
52 312 0.0005747661937559741 0 6.088942687967532e-12 1.9999976357715217 2.0000007066586094
53 318 0.0005996628316649393 0 3.465657675046756e-11 1.999995929179907 1.9999957473537038
54 324 0.0004528045926778381 0 1.1132563562691753e-11 1.9999968438674816 2.0000010823082226
55 330 0.0004345190738846126 0 4.8298448254032775e-12 1.9999981561576896 2.000001195863855
56 336 0.00034134047964020877 0 2.0577163659561546e-12 1.9999989037747967 2.000000925206285
57 342 0.000338521188090477 0 2.5082446115631107e-13 2.0000000971007474 2.0000004913205736
58 348 0.00031304665350603443 0 7.595364712080986e-13 1.9999992095106267 2.000000366964606
59 354 0.0002697685747705719 0 8.566803778491182e-13 2.000000456925627 1.9999991950780478
60 360 0.00019425373046520332 0 4.896185574332047e-14 2.000000048888268 1.9999997841950117
61 366 0.00016016197278312478 0 8.716336678844548e-14 1.9999999524310985 2.0000002913770176
62 372 0.00013923809005056566 0 2.0353737442618758e-13 1.9999999326274223 1.9999995539077335
63 378 0.00010435429336427527 0 9.259401904407496e-14 1.9999997263914235 1.99999986683707
64 384 8.969390475829534e-05 0 1.2927938414792543e-14 2.0000000697408207 1.9999999101993522
65 390 7.845211209655251e-05 0 2.7990457871806318e-14 1.9999999606017487 2.0000001625983876
66 396 5.994302804999725e-05 0 2.8562602063027675e-15 1.9999999480323818 1.9999999875249503
67 402 4.483029182014937e-05 0 2.6917617226502207e-15 1.9999999541040998 2.0000000241935543
68 408 3.837845874138257e-05 0 1.65285047458564e-15 1.9999999593652336 1.9999999987091743
69 414 3.170815077598879e-05 0 6.80538086788476e-16 2.0000000258061736 2.0000000038183097
70 420 2.5889451944999405e-05 0 2.294326762538563e-16 2.000000015017208 2.0000000019789246
71 426 2.0618546322697488e-05 0 7.964866546391891e-17 2.0000000062070797 2.0000000064125523
72 432 1.5758615376708196e-05 0 1.2041898549827638e-16 1.9999999896955791 2.0000000037733137
73 438 1.280939620634155e-05 0 3.3874194463099473e-17 1.9999999943971036 1.999999998424644
74 444 1.0421143581668533e-05 0 1.5120231428104376e-18 1.9999999993700548 1.9999999989439734
